x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.20670013530041587,0.8040023590183942,0.7585252164318674,0.2888852143898456,0.04473309956202942,0.7003725787224261,0.5877152816886894,0.6949185225841712,0.8423565969297491,0.6201740774987144
0.18268914918074142,0.289516824916749,0.15296940762468725,0.9240706109055841,0.1011649501503431,0.09598124030269983,0.28377419292542116,0.9188878246754031,0.6611047552753304,0.10549529199104124
0.6757216428547512,0.8513017449249562,0.6311107698703341,0.4685783109180972,0.9528000278482963,0.06410607784142475,0.0033848662446002153,0.9268491764155565,0.5838179944060927,0.1023315236284651
0.48674749379714977,0.7519390886482238,0.39288760583310844,0.3350517724043466,0.1170495984233565,0.5827975325483314,0.5328018394255565,0.8137324843855273,0.2900282297874833,0.8467584583321364
0.7601749045539532,0.7481926089123512,0.33725129418788835,0.8338169463158254,0.23754281049979165,0.48913884169150945,0.48373365920990385,0.9558573388985276,0.8593756396489642,0.1144081524144418
0.8671655688415152,0.09006591249963036,0.5061455160765708,0.4491038102365229,0.8922197359909539,0.6642364753156725,0.05068284466376394,0.4862106755040422,0.39012151593819144,0.5424992417287667
0.905035126721149,0.5098570469728687,0.7565060656308782,0.16875780788896422,0.16707964217796012,0.19643841823372932,0.0991356923262604,0.38886469423665593,0.4245988300867308,0.48143764218702323
0.731333081576419,0.0361904449557201,0.02804740182663845,0.36443961943203484,0.5712506428988071,0.2597663742788757,0.4259357503616058,0.8894994636836216,0.2840741086751857,0.29999911008481495
0.9566028677149436,0.33358871187205896,0.5113555730931766,0.5260775350988077,0.8889681018167558,0.7614030697802225,0.9782886099419088,0.5837764577527522,0.3035219459112609,0.987613475503417
0.6118243236185481,0.7985149502281674,0.4355600690352557,0.0738369745557046,0.5074233824669108,0.45547370878184923,0.8933014065461002,0.6108722693545385,0.0519944553210846,0.5859299097211275
0.21136676301141,0.03657567788906968,0.7269728126719365,0.29222183751187114,0.7857623012309469,0.8224203840694913,0.878336493370543,0.6168675766505533,0.04511064759104888,0.0796514604995181
0.6684129674422284,0.3372358612533909,0.3163913119971288,0.4707230463202269,0.14111273334165475,0.0674779228802811,0.5640692010058427,0.016803454535333384,0.32199982609063205,0.4606706387166849
0.34989675163026024,0.2882627872297875,0.3818480397178219,0.052958484125168126,0.8992061605917345,0.14642238888261572,0.9128391239383481,0.35578669378051686,0.007737167944164014,0.7390704161975696
0.3858417092444225,0.5247282907763475,0.41383407516080517,0.6153261110926301,0.7531668712154334,0.18270517901077266,0.6686737290706836,0.9232185816927917,0.7647841808194771,0.4100639072372182
0.6396691222687362,0.5556889318790509,0.1797422298950735,0.06691302304609648,0.9950471246025471,0.7666599778586959,0.9149885479793638,0.9601961783905838,0.02972098618520369,0.7404109443838223
0.11026382500344567,0.003960594311738452,0.29523696700417357,0.5062130414331029,0.2542933644082588,0.6323113068010795,0.18159938407247356,0.028820876110936533,0.8958519339660393,0.5026574207858476
0.5786397950318902,0.8649694403902586,0.7881588010450178,0.0540206405770316,0.7585977972254372,0.7915827130940306,0.8475632939039394,0.6244836767865832,0.07155507286084672,0.835260510348039
0.9671416996525611,0.3137903848609589,0.6153851518486255,0.5371396752821946,0.6126990010664884,0.6255127729505865,0.8258386706378507,0.3255568167723675,0.01567294818263809,0.16871303767574886
0.3426128300336132,0.28739746115458265,0.422970609530675,0.2748637337044314,0.5101372689677953,0.08290061276803184,0.9367444293748937,0.8528513959131867,0.8151944465778268,0.7348757195394431
0.8802979624310031,0.09955753260061262,0.3508652182951091,0.53506739749978,0.5583492451749735,0.8889669397468423,0.17302232128295691,0.7324077393071585,0.7893672059626982,0.8800432054687821
0.47164582710732017,0.54128552338578,0.5039863933659228,0.2641990068861587,0.6808923298324129,0.15093955543480342,0.7854616151953538,0.1045921389982748,0.5006886472432271,0.8397468488014181
0.4224154500890015,0.9297933425219541,0.7217483531363816,0.5888374278413169,0.041225851233118505,0.4810466736801806,0.1332165020749726,0.677422068807581,0.2697342959598712,0.6646636519053649
0.22643482438195817,0.6965585067983188,0.9502899370529124,0.6582212785906981,0.7024068881040827,0.7404972407320562,0.7746701302600659,0.884006711226071,0.35673327123390897,0.5078417052673181
0.21733222845704703,0.5378051789350028,0.793104218758412,0.674190869021329,0.09508412745315498,0.24772106860532062,0.49988288944952464,0.4439146039638836,0.9070797536366433,0.06364668145683161
0.3657669758534393,0.15685817215223175,0.19631585603892265,0.5625929400320444,0.16904716524232222,0.2530074682938789,0.37070488167771853,0.2747577613159534,0.5422000463132547,0.29940924597464447
0.40987184997690496,0.9271555037418246,0.3992110704658447,0.8001372951121801,0.3195467756460162,0.049169595577404746,0.3879759551347849,0.19240748112325212,0.1417007929104388,0.4604644469753768
0.9928572436918444,0.7773786995592431,0.3917915613074613,0.37598494958657136,0.6823462154430154,0.9691809906706351,0.0713134743581213,0.22205180721685125,0.05689605284645405,0.939921018560093
0.9164303362190247,0.1149335810048927,0.40336670697243115,0.24896418149356325,0.9791329058414333,0.18340723474551235,0.39545259624508433,0.7477040318945292,0.4598787796866812,0.29292865305761573
0.31152122948869365,0.6175501570591773,0.5612557752604321,0.1085558652254669,0.03559094583362943,0.5248360406660583,0.7017919401260792,0.1535983099726942,0.8657114835110028,0.4207823157429529
0.8817837999422803,0.2159478365851788,0.14706299672643575,0.5432743527842556,0.1594493478667054,0.5569915409394779,0.8938921386469495,0.8477576664962936,0.3334285767012032,0.28473922613917413
0.8411173811972488,0.648413562061305,0.0565503427421028,0.346496998488099,0.40890397781191057,0.014242777016766905,0.9241968858389756,0.7239251753154322,0.6922140954804602,0.30802811044053235
0.307105690312783,0.4607454508768465,0.6908552622843644,0.6941768188102507,0.6208747220913657,0.9661694278970571,0.23076488528362116,0.10283174635365588,0.9406218302905536,0.9212964282830641
0.43703715640239604,0.5070456269052718,0.2682933039320051,0.3118352932162307,0.23607042433650605,0.44207087786041577,0.23300436466560848,0.7993452140670588,0.9369377461054554,0.4192602378799096
0.6877616341810256,0.5372609942098581,0.1094441521357058,0.19983377458982543,0.47898662775195744,0.3790553656491572,0.3280391243815661,0.7785832390671911,0.03452976524906848,0.17266882488167545
0.04858345351787108,0.5624818753194226,0.33923708594486557,0.4495687826548447,0.2927942490278238,0.10911523166565484,0.06774355787480424,0.15066221216426545,0.4111932288797223,0.036872956975574245
0.8890525107629503,0.39003895346333695,0.06338583127105724,0.8532763410838808,0.6867755972471334,0.06659726392983945,0.47091621553186935,0.7730556214735201,0.4137694678848406,0.3974292026981444
0.5635427431117828,0.3612315409495064,0.2283909139745477,0.01850963563292196,0.3293834855489325,0.8286376438705678,0.06479603155133018,0.697906597493169,0.5064941088867737,0.2665738342501407
0.23084201891412615,0.6788229780584533,0.6262528945989501,0.7943158375511952,0.5413998451266974,0.8419110735756627,0.6176237612235052,0.11665902831973307,0.9366065440724286,0.8398425454019729
0.17751793055534582,0.8166005312202474,0.1724776170620027,0.9940262364921792,0.21549285151363606,0.2750917176885864,0.3152342627337761,0.34880114669283757,0.39062939554639664,0.6640428706652718
0.5041793336078811,0.053845558064407606,0.4716772532626805,0.3152288460924271,0.6410502130776402,0.5346236316622636,0.185187278289917,0.4050256963227895,0.24212735378069472,0.6541333022342329
0.9080832778850626,0.7807875104790344,0.5060852794641475,0.5198182702724712,0.35432404359280967,0.3647417778754868,0.650487217318364,0.35122077412516917,0.45260456333580024,0.4013378139162811
0.12733241373828041,0.7064072115806892,0.28878149530298347,0.32508470059856576,0.5612770615152541,0.28206650287077895,0.8774490390964798,0.7034540217190496,0.44125917286846583,0.35907307998982085
0.3288236757927362,0.0796522198814743,0.47564545095008115,0.8586875193722724,0.8959877026830972,0.5203551684736974,0.7374775506045562,0.8673714613307327,0.21584876436335743,0.6158573155383087
0.544940001192996,0.2786209815749756,0.5663074527008328,0.8880439142934329,0.47956315277532835,0.7111305312582592,0.2572140472795944,0.23876375813080974,0.7876386963400195,0.712088347270631
0.13869420130107224,0.9440896980964368,0.6817109549006342,0.9667142643153219,0.5698389143265805,0.6558061976842776,0.5752647480760111,0.6696235751655443,0.2885915410409047,0.43637862620925416
0.2654550615116641,0.2678263083024355,0.40890348870163395,0.8808781249252328,0.5646586687475165,0.6652574417866196,0.11458791629244303,0.26988884883257314,0.7703810257551944,0.20757517217236088
0.1258147571122723,0.25623911692520984,0.5877567143927769,0.21344652449433843,0.7557545551448547,0.7895857299414524,0.23554073442627266,0.3448036391618242,0.26205311251712915,0.9903712921864005
0.1429817787327552,0.7393792037991147,0.1724203646958623,0.5588573995245933,0.7687121061584448,0.6110856910389117,0.5703704683110032,0.001013750412920289,0.1660874365623819,0.09375128619674944
0.4062027486127574,0.6850113513948884,0.8429286822282601,0.9292986496625069,0.04744242170038637,0.40303634144118194,0.46115768090015374,0.5203397578631092,0.34963168618983276,0.5903956632502754
0.4359181246033864,0.35061969013639316,0.6908523507068137,0.19621748183279686,0.07119442792898523,0.5306201410517093,0.18348522851863858,0.27981044338514305,0.9752078509651045,0.7877172953573541
0.0757326537380717,0.1803126472371318,0.15310104806531333,0.3391578801372894,0.9685525704047878,0.03293570650065403,0.40388773949751056,0.2492192786357651,0.5155797093278404,0.9288705866324821
0.3617910402720613,0.9278127468703055,0.13418647799678485,0.7364196862475403,0.7878109409713869,0.06357258808485677,0.38735090951707973,0.22766667030861798,0.37348619393884586,0.4418224829771503
0.685133072177532,0.698558946526541,0.45178061049885154,0.7499248588593397,0.15495629844203473,0.14517222942652042,0.6534989456442969,0.16681061629387883,0.6095330541919637,0.41128886017316024
0.32916753618846983,0.2474776829843791,0.17815348736900793,0.22952258818837046,0.25764522055196726,0.817718735535533,0.7998054454689522,0.3515381112819408,0.5895058187314931,0.4679215997121946
0.9320192231117203,0.67392425590504,0.7410451270295191,0.17705468784076495,0.3935095188134211,0.37155363211895376,0.9253313526782481,0.07697077197946478,0.3389834124455289,0.12944604193514775
0.16896888782038966,0.21749917809546082,0.9274242716382196,0.43721712815083547,0.7386389822739121,0.7058220286877772,0.2725914363698738,0.8867612068698791,0.46806321486377545,0.3445049120282281
0.7988854283805165,0.4248976210405381,0.6511884917582438,0.18197403640266951,0.12972147137938672,0.8048505684867592,0.038651855296097826,0.842168323636735,0.7283954210314774,0.6004237818018917
0.49219484845698214,0.7264251400619914,0.8957645063894357,0.36566612094335416,0.6254654614084111,0.47139464719335045,0.9071297104117806,0.49738275734187554,0.8595157834928955,0.9838422643491713
0.850531690578943,0.799456961616416,0.5500264501409607,0.9357361461712066,0.6330827954114026,0.7090150714496174,0.815455032118012,0.6744228344768393,0.5974592169105862,0.552101090495087
0.8457972445184422,0.15690524633919367,0.16322596967221437,0.7870913696534723,0.3421627286856349,0.2488677854528577,0.4272540886050914,0.31002494433982053,0.5177828428646059,0.9686157549905428
0.37361936188957856,0.40696824317068625,0.8663261076351636,0.9257419727208036,0.33381813439163355,0.641835999734087,0.6586026402553657,0.12068390884535507,0.5978022271827634,0.3276243571001125
0.34544847721394123,0.6364734306440408,0.44626862389273325,0.07548811329379546,0.22122273866325193,0.30177028292564534,0.8427323893508593,0.19231189427056006,0.2319755008194121,0.8499764549753728
0.49386259601890614,0.8633488534351078,0.5666424182514299,0.8119591134552315,0.8294439614261896,0.760124112323262,0.09981594874248467,0.5512191968073024,0.026328937665469287,0.6620038338613944
0.8640440229480036,0.6745322659298685,0.4475779336386898,0.04846971370998043,0.4315115049448729,0.21329287835386312,0.16318771579494107,0.004958935318665425,0.39579577456145876,0.013661787521853097
0.22378323417423496,0.2964705062900417,0.5479824797797603,0.5985828954719964,0.792909304017312,0.9885446887930044,0.12739329720523385,0.964611408337773,0.9872827620283687,0.11460014207985358
0.8518376771292765,0.9299728970123693,0.03149123612295668,0.10367469299835141,0.7478085536596092,0.8919708642210843,0.3326810348431336,0.8482763255627636,0.5475244042736661,0.06273283737412716
0.4391210710460074,0.9008962679180686,0.5615124891816127,0.34997037700505473,0.20951721659153633,0.9756420159279481,0.774126388060308,0.917610037304524,0.12760513619842084,0.23299491610489764
0.7739524250245254,0.20560292923395707,0.1267290046977385,0.8333261038570248,0.2563683631253534,0.14985035936169466,0.4038935024732857,0.3934675161180047,0.26537644929507653,0.389646168161222
0.5778452040291038,0.09376773252054382,0.7540636296549565,0.28667062058800274,0.3486866144723506,0.3145194195960642,0.12477066613330534,0.8343343902572472,0.9318702936125871,0.8344913221146156
0.2246336339991516,0.7644390650027704,0.05544787313136357,0.28049132591339077,0.5785823657554805,0.09449902846672276,0.667070561361158,0.16604339475476015,0.3124392105799312,0.026155166462183188
0.012106057764868172,0.8851329052544046,0.939508363467475,0.10856130397416874,0.7412610055799949,0.5391767208063729,0.6425702416105928,0.9368641132249729,0.018516491772124666,0.26015208373296306
0.5433340464603962,0.05563424234109515,0.5815257902294042,0.19875246476574604,0.33761896231020316,0.6368684192542623,0.6775503066099788,0.8425167867259034,0.010656125425397178,0.21646036209783281
0.5687052563351441,0.4455496648270173,0.9471249595266179,0.6302868504348389,0.5777648127648563,0.2378921159468793,0.5667554808040991,0.11119451939930403,0.8908597805417229,0.05832995986194667
0.40415156514155715,0.7827054109616121,0.9279491552698861,0.44385687087233616,0.613407791561219,0.535775721033074,0.4121171408217399,0.9427299936757485,0.5464637453591995,0.45158367158793944
0.048656683687164914,0.4175633943983268,0.958281496019822,0.6773708043401935,0.4074621108721852,0.9226014730687533,0.8916973283470978,0.5711889444552155,0.8654033895690847,0.36267175969712573
0.9076848356765347,0.3762449357432345,0.5852059605439687,0.8897608255390207,0.1735156961418578,0.2966572744856496,0.6674743754131909,0.7061557967406779,0.7158599686948086,0.05561626929632335
0.9909963544726992,0.22473275759458544,0.0993548759433065,0.17222361014855425,0.07875302750264956,0.08282923977306478,0.41281324842303624,0.7941049353297787,0.7195300354083565,0.4838291212402206
0.6632322090900921,0.8073804656301135,0.01615487366324242,0.3806507631185416,0.9428559001021947,0.7705560993541627,0.9721278407838078,0.21055579924125345,0.6202401220529978,0.481819587402742
0.7189489788063255,0.7896587418477002,0.41631521026496776,0.2826166028201257,0.9072802888247898,0.79694893039314,0.3929560939389287,0.16035780307957548,0.8583673201360583,0.9179828602012664
0.2180704810810773,0.2931986523987258,0.6456744906483785,0.09312033119189911,0.02486412370291813,0.8469879054646575,0.9089912314223815,0.698246188190102,0.2859598689454034,0.48886973496630326
0.20086047717238087,0.079125761041684,0.7345920141243444,0.20121272186976202,0.15399751813663942,0.77774226202083,0.5835940500880831,0.09793161941400208,0.3664019207874498,0.15776278564706137
0.03630837167054113,0.43135580750879865,0.6030224257595932,0.21481714578407074,0.8753869077167131,0.21831567737340896,0.3968688276980529,0.8001332636525371,0.29149627005382495,0.4793808629713604
0.940821143192632,0.42912080146074416,0.7842262125174244,0.16151920621996219,0.7717876365939643,0.2821588548534232,0.7517717347249452,0.8392938006640804,0.29627149355057303,0.6960056125081031
0.2528497349192894,0.8265321702121967,0.47419431849406823,0.6216570112689197,0.7161532075150362,0.982502369214037,0.5769199055599339,0.7756493896708558,0.9622903481617093,0.2418212716668401
0.9282571859776549,0.4354842290800691,0.19743057827557842,0.7200508930915906,0.5297292060584299,0.7979476909729536,0.7018870330784861,0.018292396187555737,0.190727609738777,0.10048897076383145
0.7538130371669095,0.20469950516392976,0.6169254771528573,0.8514927461665532,0.8672616951263696,0.9414872027163756,0.7939798702407788,0.7250126343619221,0.4997910957630899,0.9498394676950748
0.1842645100853857,0.5509890884475427,0.745464462554284,0.8035440276526052,0.9655986086170302,0.7529052089622079,0.6200031994051389,0.14969306674888183,0.5762137474086119,0.17958194014187479
0.38571878694160433,0.8884120837604872,0.20434082093077943,0.13239147329796963,0.8661628486412509,0.20845231427953126,0.7407120486895271,0.7169103158444574,0.5009009848589926,0.9563810753211189
0.8574795697893398,0.9995989907503627,0.07865142080737753,0.514298951666477,0.6715686503640055,0.4292747853912665,0.3412392349518901,0.20497166948878354,0.11983966768238596,0.17378532310435035
0.4507865573140528,0.8821349666892444,0.4764343098964625,0.21917923373843806,0.35975482887032684,0.6000608134932276,0.028848097413177287,0.16545432734594756,0.5271990403397897,0.5429578910170239
0.44908278702070625,0.017244990123108872,0.11680627678086786,0.35957074859768823,0.9864977976780394,0.22689032352317984,0.04599989795142834,0.2651293505937563,0.33352360438908923,0.3594195942566343
0.3687436791974823,0.7510216466358965,0.7335550139151452,0.3855532679880934,0.6749620828477759,0.10724101734096625,0.043353911403861245,0.6497186747411161,0.2998124780426976,0.7913237988987116
0.43305165356631015,0.6281294499953636,0.9754597408590019,0.572542252001243,0.6529989345625482,0.7400461599511348,0.4950943526472976,0.04923295786889925,0.711537410998888,0.2842760338269801
0.9140484064837059,0.9596671764323729,0.902251323304345,0.1930668813777041,0.4780245549543465,0.561344604213883,0.9204633879296075,0.1162273098252653,0.6344366704028981,0.9092143122520107
0.9775098152905348,0.6054534390859555,0.6876634216367923,0.025626976413991365,0.22239681202507233,0.24979535562287225,0.06206196314386059,0.7342105433748469,0.5264217052395846,0.24516205130064994
0.4235037853216923,0.2519273436777947,0.2070128843235315,0.4221832604384963,0.41988503930669296,0.5621317286218537,0.8755363735452434,0.08027797797069403,0.9192111756005349,0.45534589959816973
0.0012405787004119428,0.5872276240579071,0.0965767835507152,0.6988304254141382,0.8854460386256862,0.8856950890595275,0.3071858902091881,0.38277166199542856,0.8423792220413162,0.21099755923111485
0.3273045869024841,0.6304784244138747,0.8333912490689138,0.3796583914076256,0.6874070676443835,0.12829503040965196,0.49297327584702433,0.5913785616512491,0.32663248376262777,0.1882576929170352
0.9752934971292504,0.19210444586546416,0.6011445540206453,0.03384216708509369,0.1755908948819518,0.5457725280563986,0.6352439489877663,0.8851566708035516,0.5926090999492728,0.24135700308519192
0.5180758801042696,0.7589448457029405,0.20130780115477664,0.7047759987938074,0.4520569531870251,0.16305296318464635,0.7288142849102061,0.8324425372470374,0.8262624423006634,0.9553471985392998
0.9517374485443444,0.7733903051697295,0.10195858664954083,0.6556162078686595,0.7585782815946797,0.12633093511122995,0.8284616634872657,0.0030990889115463105,0.8360712352511873,0.5733330286565667
0.9395640428758236,0.9987375803384513,0.7687596769560847,0.51131239036635,0.8725073159068009,0.9237139721814797,0.11396538408922341,0.5864824704891741,0.2442192455295179,0.03271830729911729
0.32691207179446546,0.5142738723671366,0.09190212694844646,0.650501339315106,0.3445371494367796,0.7726144447087612,0.7014677092292047,0.5300473198591891,0.06378842747253954,0.5449018879603518
0.13251411026692417,0.531771498716636,0.18568510475158984,0.25316669525069313,0.7191112014698097,0.3082166650648721,0.9446672566762211,0.724627344561457,0.7082954201310434,0.39635914747430623
0.3638066095360689,0.9975713131820821,0.2532264264329859,0.7659437932422676,0.8329320104322689,0.48510824916639417,0.2188188350599951,0.5319521825510929,0.7270738565401773,0.4746160175783204
0.39689180171797867,0.24786857609458413,0.3887898434069005,0.7216168809624209,0.6057375855435345,0.35919281514384294,0.8057822976313519,0.051790572070220975,0.35386817873602383,0.7174145874330549
0.1923976080045149,0.9350558508743296,0.9787777969233283,0.5364261164717825,0.1035815326850914,0.11634457068294757,0.5091878903711874,0.45641659275737434,0.43217033184427134,0.026874720116721096
0.21493012055599026,0.7297017199810208,0.9569380581929351,0.8738913977085135,0.5984660677438912,0.5458963632588113,0.5966821589301462,0.8734869779783793,0.9328423079079619,0.5461045274186511
0.43884330814806527,0.09626955959974626,0.552555034498793,0.46090506277756405,0.4014600587557573,0.6442648971771564,0.5546146906851266,0.5580497809906583,0.47052175031648347,0.728455400571203
0.35720300467100075,0.30360385131617607,0.1497096085121331,0.2582810642400082,0.30551929056221794,0.8378599151505199,0.8042514131852726,0.25087115595582443,0.1143704017520194,0.5389119072384687
0.49780536481440496,0.8856640242696191,0.438243675167844,0.6046859724945277,0.6993465606138152,0.8801855835595634,0.5425343800521824,0.6763349905821427,0.3532613785346793,0.9774126428325012
0.2567095872637859,0.10513744585072571,0.09214677457053566,0.9933129634199345,0.42388585236037246,0.3843511656809717,0.3305745838334727,0.8914390844005781,0.03677815770357373,0.7411550691147573
0.472755432111723,0.8622800516540831,0.7682667144053074,0.7256051206267683,0.6354417236679049,0.6443947763580067,0.9306945811954563,0.2616766917441451,0.9269136458881863,0.6839013987565494
0.8607342410820953,0.27234164723004917,0.6661565584435216,0.4851267330271807,0.9006681641808226,0.6980782537659486,0.7604622027423295,0.03567409944825328,0.10163180510110692,0.2700545714543616
0.5636676832561643,0.25327045903578527,0.03528567787800352,0.0720193898172019,0.18238889876201358,0.2056934300202582,0.2716456538206462,0.32366443657657773,0.20608185318461514,0.1820897465223783
0.4855822443766534,0.012501313710265749,0.6624201547371876,0.08682248137248338,0.4272882392162459,0.08366079597507348,0.3758264030276328,0.3523705459020551,0.5692397633835006,0.5854498280717423
0.38477016371223527,0.22744345876335725,0.15746145362521557,0.25316492085117825,0.7463594458599669,0.9368315876081411,0.7553433667475993,0.7343616236311021,0.2887843371389661,0.5424760476469711
0.25956487778278914,0.2267213329018284,0.12922288754541822,0.37497742215876273,0.23855869214362713,0.7070770482843936,0.3761501171107279,0.3339633462759013,0.8087427211238628,0.9397356500384458
0.20754379256464983,0.646431287854234,0.6434156703101651,0.3379362243858589,0.7499436653874892,0.568645545844273,0.7992106804315405,0.7127886401125436,0.29988446258665713,0.6725053611133942
0.26944055918482723,0.5217000910366606,0.38247483767322843,0.20383656499607483,0.8724440422461353,0.2812007090433357,0.5114024801113438,0.1549747250260981,0.04032266115085281,0.49163261480118914
0.605139181535092,0.762641357274608,0.28492660983304696,0.6631178123051846,0.5559179658228213,0.5902182163248842,0.6397622445744575,0.8722974963551478,0.42689129366130185,0.21574268417828235
0.5662964013646147,0.28081571602207167,0.1670571201434612,0.9330170430552502,0.3962642615549714,0.10598721426713598,0.37724096618657676,0.48388578177674146,0.37646994527189503,0.6015550154160311
0.46657191277748944,0.5543200107050485,0.9963128570047775,0.20178163617689482,0.24774966284891453,0.6594984431076697,0.4062467324324508,0.7967290482762333,0.6819041844112742,0.19956738256087525
0.3464379373658798,0.21561447332763828,0.44630862688495565,0.7733730322846125,0.48043566342699173,0.9346228074192307,0.6452580262198373,0.5109031045033751,0.37044227387106554,0.9095985547828627
0.5311239112736139,0.9471403035473761,0.3065021479101028,0.3114308021828738,0.8557970297463234,0.1843274222208484,0.6677688410991136,0.1555289977598947,0.12991805230404307,0.04874339902401725
0.19480875985865187,0.5378855692389924,0.9230609452129377,0.14124092593368032,0.30634868041144603,0.9054000089986993,0.9383489088544392,0.9661829437156417,0.11910625268612407,0.778826895296126
0.33043238777424333,0.18664991438349965,0.3861688312007766,0.045504225661875064,0.6126057694398275,0.023680961602909445,0.340009455201453,0.40517075201048636,0.14495075606702246,0.3691185579965701
0.5002203251420257,0.9055135028383687,0.2752808667187314,0.9467506790161782,0.2864121237219531,0.5323587589547759,0.04255221408259102,0.3172067024113625,0.6383780305905048,0.45065675489134993
